index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1297	main-captions	images	2014	437	none	none	A black and white photo of a living room with a large window, sofa, and chair.	A black and white scene of a well furnished room with a view outlooking a forest.	3.0
646	main-captions	MSRvid	2012train	224	none	none	A man plays a guitar.	A woman is playing guitar.	2.0
5836	main-captions	MSRvid	2012test	506	none	none	A man is pressing microwave buttons.	A man turns on the microwave.	2.75
1305	main-captions	images	2014	445	none	none	A sheep standing on a table at auction.	Woolly sheep at auction house.	4.2
42	main-captions	MSRvid	2012test	62	none	none	A baby tiger is playing with a ball.	A baby is playing with a doll.	1.6
333	main-captions	MSRvid	2012test	498	none	none	A person is riding a horse.	A woman is slicing potatoes.	0.0
1094	main-captions	images	2014	131	none	none	Red double decker bus.	Red double decker bus with hood up.	3.75
1451	main-captions	images	2014	678	none	none	A red bird is perched in a tree.	A small red and grey bird perched in a tree.	3.2
852	main-captions	MSRvid	2012train	523	none	none	A woman is wearing headphones.	A woman is chopping some shiso leaves.	0.6
5930	main-captions	MSRvid	2012train	379	none	none	A woman is playing the flute.	A man is playing a keyboard.	1.0
540	main-captions	MSRvid	2012train	71	none	none	A man is smoking.	A man is mixing.	0.2
567	main-captions	MSRvid	2012train	108	none	none	A man is playing two pianos.	A cat is playing a piano.	1.6
1073	main-captions	images	2014	100	none	none	A living room with a dining table in the background.	A boy doing a wheelie on a plank with the beach in the background.	0.0
969	main-captions	MSRvid	2012train	701	none	none	The man took off his sunglasses while talking.	A man wearing a hard hat removes his glasses as he speaks.	3.4
250	main-captions	MSRvid	2012test	374	none	none	A man is walking on a rope.	A man is riding a mo-pad.	0.4
1638	main-captions	images	2015	430	none	none	a woman playing with two young boys at a park	A woman and three kids play at a park.	3.2
1252	main-captions	images	2014	370	none	none	The bird is sitting on the branch.	The sheep is standing under the trees.	0.0
556	main-captions	MSRvid	2012train	92	none	none	The man is playing a guitar.	A baby is playing a guitar.	1.8
1156	main-captions	images	2014	226	none	none	A yellow parrot clings to the side of its cage.	A yellow and orange bird hold on to the side of a cage.	3.4
1728	main-captions	images	2015	687	none	none	The woman is leading a dog through an obstacle course.	Woman leading her small dog through an obstacle course.	4.6
1429	main-captions	images	2014	637	none	none	Young woman in riding gear on top of horse.	Young girl in riding gear on a horse.	4.4
979	main-captions	MSRvid	2012train	712	none	none	A man is putting broccoli into water.	A person is peeling a potato.	1.0
783	main-captions	MSRvid	2012train	423	none	none	A person is frying.	A person is peeling a potato.	1.2
1753	main-captions	images	2015	773	none	none	A woman with two men in hats socializing outside.	A young woman with a knit cap stands against the wall of a Domino's Pizza.	1.4
1772	main-captions	images	2015	826	none	none	A dog is running along the grass.	A brown dog is running in the grass.	4.2
320	main-captions	MSRvid	2012test	481	none	none	A dog biting on a can.	A dog opens a can of food.	1.75
6003	main-captions	images	2014	20	none	none	A group of four people in a dinner having cake.	Four people eating dessert around a table.	3.8
1999	main-captions	images	2015	1498	none	none	A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk.	a man wearing a white suit holding a newspaper walking through the streets.	1.0
666	main-captions	MSRvid	2012train	249	none	none	The lady put the baby int a trashcan.	A woman puts a baby in a trash can.	5.0
542	main-captions	MSRvid	2012train	73	none	none	A man dives into a pool.	A man is diving into a pool.	5.0
323	main-captions	MSRvid	2012test	484	none	none	A cat is watching a TV.	A man is slicing a leave.	0.0
1994	main-captions	images	2015	1486	none	none	A person is squeezing through an opening in the rock face.	A medium sized brown dog is running through an open white wooded area.	0.0
6150	main-captions	images	2015	370	none	none	A golden dog is running through the snow.	A pack of sled dogs pulling a sled through a town.	1.4
1350	main-captions	images	2014	515	none	none	A kitchendiner with papers laying on the blue clothed dining table.	A small kitchen and a cluttered table with a blue table cloth.	3.4
1228	main-captions	images	2014	335	none	none	A race horse galloping without a rider.	A horse galloping while wearing the number 4.	2.8
177	main-captions	MSRvid	2012test	262	none	none	The cats are playing with each other.	Two cats are fighting each other.	2.6
1639	main-captions	images	2015	431	none	none	A dog emerges form the water with a stick in its mouth.	A dog runs toward the camera with a stick in its mouth.	2.4
6222	main-captions	images	2015	1090	none	none	Two women holding checkered flags near an orange car.	Two ladies in skimpy clothes pose next to an old fashioned car.	2.8
644	main-captions	MSRvid	2012train	221	none	none	A little girl is playing a grand piano on stage.	A little girl is playing the piano.	2.6
1541	main-captions	images	2015	159	none	none	A tent and a campsite in a sunlit forest.	A white dog on a beach is carrying a stick in its mouth.	0.0
1837	main-captions	images	2015	1038	none	none	A man and a woman laughing.	A man and a woman kiss.	1.2
167	main-captions	MSRvid	2012test	246	none	none	A woman is feeding a man.	A woman is mixing meat.	1.0
1016	main-captions	images	2014	24	none	none	sheep standing in afield.	A sheep grazing in a field.	3.2
1472	main-captions	images	2014	710	none	none	A small plane parked at an airfield with a cloudy sky overhead.	A small white plane parked in an airport on a cloudy day.	4.6
1547	main-captions	images	2015	184	none	none	A tan dog jumps up to catch a tennis ball.	A red dog jumps an catches a tennis ball in its mouth.	3.0
1217	main-captions	images	2014	324	none	none	A cat reclines on an office chair.	A ginger cat sitting on an office chair.	3.8
688	main-captions	MSRvid	2012train	279	none	none	The boy cut the grass by the curb with scissors.	A boy cuts grass with scissors.	3.75
5776	main-captions	MSRvid	2012test	159	none	none	An animal is biting a persons finger.	A slow loris is biting a persons finger.	3.0
5982	main-captions	MSRvid	2012train	653	none	none	A woman is slicing fruit.	Two women are slicing some lemons.	2.0
717	main-captions	MSRvid	2012train	319	none	none	A man playing the guitar.	A man is playing a flute.	1.8
1579	main-captions	images	2015	246	none	none	A large brown dog is crouching in a grassy field.	A brown dog is running in a field.	3.0
5863	main-captions	MSRvid	2012test	653	none	none	The elephants are bathing.	Two women are singing.	0.0
217	main-captions	MSRvid	2012test	319	none	none	A boy is playing a key-board.	A boy is playing the piano.	3.2
6147	main-captions	images	2015	352	none	none	A black and white dog swimming in clear water.	A small black and white dog is swimming in water.	4.2
610	main-captions	MSRvid	2012train	167	none	none	A baby elephant is eating.	A baby elephant eats a sapling.	3.615
721	main-captions	MSRvid	2012train	323	none	none	A woman is slipping in the water-tub.	A woman is lying in a raft.	0.8
921	main-captions	MSRvid	2012train	627	none	none	A slow loris bites a persons fingers.	A small animal is chewing on a finger.	2.5
720	main-captions	MSRvid	2012train	322	none	none	An airplane moves along a runway.	A plane is landing on a runway.	2.8
77	main-captions	MSRvid	2012test	114	none	none	A monkey pushes another monkey.	The monkey pushed the other monkey.	4.8
1192	main-captions	images	2014	285	none	none	The black and white cows pause in front of the gate.	The white airplane is flying in the sky.	0.0
6126	main-captions	images	2015	69	none	none	Two white dogs are walking through deep white snow.	Two white dogs walk through a huge bank of mountain snow.	4.6
1976	main-captions	images	2015	1422	none	none	The skateboarder gets to the top of the ramp.	The skateboarder rides the pipe wall at a skater park.	2.4
5754	main-captions	MSRvid	2012test	10	none	none	A woman is cutting an onion.	A man is cutting onions.	2.615
1540	main-captions	images	2015	158	none	none	"A man wearing a t-shirt that says ""Gigolo"" stands at the counter talking to someone."	"A man wearing a shirt that says ""Gigolo"" is standing at a front desk area with his back to the camera."	3.4
987	main-captions	MSRvid	2012train	727	none	none	A man is playing the guitar.	A person is slicing a meat into pieces.	0.0
153	main-captions	MSRvid	2012test	226	none	none	A man pours oil on some tomatos.	The man poured oil on the cut tomatoes.	3.8
1114	main-captions	images	2014	157	none	none	Four people are rowing a boat near the shore.	four people are on a boat on green water.	2.8
1531	main-captions	images	2015	129	none	none	A girl playing is a pile of colorful balls.	A little girl plays in a pit of colorful balls.	5.0
1096	main-captions	images	2014	133	none	none	A brown and white dog sits on a floral-patterned chair.	A small orange and white dog with a collar and a bell relaxes on a flower print pillow.	1.8
219	main-captions	MSRvid	2012test	322	none	none	A man is shooting a gun.	A man is spitting.	0.0
585	main-captions	MSRvid	2012train	132	none	none	Two robots kiss.	Two robots are kissing.	5.0
359	main-captions	MSRvid	2012test	534	none	none	A man is fishing in the river.	A man is singing while walking down the sidewalk.	0.8
1400	main-captions	images	2014	596	none	none	A building with a temporary sign over the entrance to its parking lot.	Road with the rear image of the tail lights of a bus.	0.2
649	main-captions	MSRvid	2012train	230	none	none	The woman is dicing onions.	A woman is cutting an onion.	4.4
1808	main-captions	images	2015	930	none	none	A man is spraying a fluid from a long hose at the beach.	A guy is sitting on his bike with one wheel in the air.	0.6
1600	main-captions	images	2015	319	none	none	A girl holds up a yellow balloon animal.	A child holds a yellow balloon.	4.0
1214	main-captions	images	2014	321	none	none	A woman pets a dog in a fenced area.	A woman pets a dog in a gated yard.	4.8
1304	main-captions	images	2014	444	none	none	The woman is sitting on the red motorcycle.	The white sheep is standing on the green hill.	0.0
141	main-captions	MSRvid	2012test	205	none	none	A woman is dancing.	A man is talking.	0.0
986	main-captions	MSRvid	2012train	725	none	none	A girl is slicing a butter into two pieces.	A woman is slicing tofu.	1.0
1367	main-captions	images	2014	541	none	none	Elegant dining room with wood furniture.	An elegant pink dining room with wooden furniture.	3.8
6281	main-captions	track5.en-en	2017	75	none	none	man on steps	A man sits on steps.	4.0
601	main-captions	MSRvid	2012train	156	none	none	A man is driving a car.	A man drives a car.	4.875
1335	main-captions	images	2014	492	none	none	A person in a red cap standing next to a brick support beam.	A brown horse is standing on grass and scrub.	0.0
